"","date_long","year","id_no","country","region","source","latitude","longitude","magnitude_body","magnitude_surface","depth","yield_lower","yield_upper","purpose","name","type"
"1280",19741216,1974,74041,"USSR","SEMI KAZAKH","UGS",49.824,78.117,4.8,0,0,3.8,3.8,"PNE",NA,"TUNNEL"
"1281",19741216,1974,74042,"USA","NTS","ISC",37.11,-116.32,4.3,0,0,0,20,"WR","KEEL","SHAFT"
"1282",19741227,1974,74043,"USSR","SEMI KAZAKH","UGS",49.96,79.046,5.6,4.7,0,20,150,"WR",NA,"SHAFT"
"1283",19750206,1975,75036,"USA","NTS","DOE",37,-116,0,0,0,0,20,"WR","PORTOLA","SHAFT"
"1284",19750206,1975,75037,"USA","NTS","DOE",37,-116,0,0,0,0,20,"WR","TELEME","SHAFT"
"1285",19750219,1975,75038,"USA","NTS","DOE",37,-116,0,0,0,0,20,"WR","BILGE","SHAFT"
"1286",19750220,1975,75001,"USSR","SEMI KAZAKH","ISC",49.76,78.09,5.7,0,0,0.001,20,"WE",NA,"TUNNEL"
"1287",19750220,1975,75041,"USSR","SEMI KAZAKH","MTM",50,78,0,0,0,0.001,20,"WE",NA,"TUNNEL"
"1288",19750228,1975,75002,"USA","NTS","ISC",37.11,-116.06,5.7,0,0.713,20,200,"WR","TOPGALLANT","SHAFT"
"1289",19750307,1975,75003,"USA","NTS","ISC",37.13,-116.08,5.6,0,0.6,20,200,"WR","CABRILLO","SHAFT"
"1290",19750311,1975,75004,"USSR","SEMI KAZAKH","ISC",49.76,78.23,5.4,0,0,0.001,20,"WR",NA,"TUNNEL"
"1291",19750405,1975,75005,"USA","NTS","ISC",37.18,-116.21,4.8,0,0.305,0,20,"WE","DINING CAR","TUNNEL"
"1292",19750424,1975,75006,"USA","NTS","ISC",37.11,-116.08,4.5,0,0.412,20,200,"WR","EDAM","SHAFT"
"1293",19750425,1975,75007,"USSR","AZGIR KAZAKH","ISC",48.1,47.2,4.7,0,0,0.35,0.35,"PNE",NA,"SHAFT"
"1294",19750427,1975,75008,"USSR","SEMI KAZAKH","ISC",49.94,79.02,5.6,0,0,20,150,"WR",NA,"SHAFT"
"1295",19750430,1975,75009,"USA","NTS","ISC",37.11,-116.03,5,0,0,20,200,"WR","OBAR","SHAFT"
"1296",19750514,1975,75010,"USA","NTS","ISC",37.22,-116.47,0,0,0.765,200,1000,"WR","TYEO","SHAFT"
"1297",19750603,1975,75011,"USA","NTS","ISC",37.33,-116.52,5.9,0,0.732,20,200,"WR","STILTON","SHAFT"
"1298",19750603,1975,75012,"USA","NTS","ISC",37.09,-116.03,5.9,0,0.637,20,200,"WR","MIZZEU","SHAFT"
"1299",19750605,1975,75013,"FRANCE","FANGATAUFA","WTN",-15.45,-140.5,4.8,0,0,0,5,"WR","ACHILLE","SHAFT/GR"
"1300",19750608,1975,75014,"USSR","SEMI KAZAKH","ISC",49.75,78.08,5.5,0,0,0.001,20,"PNE",NA,"TUNNEL"
"1301",19750611,1975,75039,"USA","NTS","DOE",37,-116,0,0,0,0,20,"SE","ALVISO","SHAFT"
"1302",19750618,1975,75040,"USA","NTS","DOE",37,-116,0,0,0,0,20,"SE","FUTTOCK","SHAFT"
"1303",19750619,1975,75015,"USA","NTS","ISC",37.35,-116.32,5.9,0,0.912,200,1000,"WR","MAST","SHAFT"
"1304",19750626,1975,75016,"USA","NTS","ISC",37.27,-116.37,0,0,1.311,200,1000,"WR","CAMEMBERT","SHAFT"
"1305",19750630,1975,75017,"USSR","SEMI KAZAKH","ISC",49.98,78.92,5,0,0,0.001,20,"WR",NA,"SHAFT"
"1306",19750715,1975,75042,"USSR","SEMI KAZAKH","MTM",50,78,0,0,0,0.001,20,"WR",NA,"SHAFT"
"1307",19750807,1975,75018,"USSR","SEMI KAZAKH","ISC",49.83,78.23,5.3,0,0,0.001,20,"WR",NA,"TUNNEL"
"1308",19750812,1975,75043,"USSR","JAKUTS RUSS","MTM",0,0,0,0,0,7.6,7.6,"PNE","GORIZONT","SHAFT"
"1309",19750823,1975,75019,"USSR","NZ RUSS","ISC",73.34,54.5,6.3,0,0,0.001,1500,"WE/WR",NA,"TUNNEL"
"1310",19750906,1975,75020,"USA","NTS","ISC",37.02,-116.03,4.6,0,0.417,0,20,"WR","MARSH","SHAFT"
"1311",19750929,1975,75021,"USSR","KRASNO RUSS","ISC",69.6,90.46,4.8,0,0,7.6,7.6,"PNE","GORIZONT","SHAFT"
"1312",19751005,1975,75022,"USSR","SEMI KAZAKH","HFS",55.8,75.1,4.6,0,0,0.001,20,"WR",NA,"TUNNEL"
"1313",19751018,1975,75023,"USSR","NZ RUSS","ISC",70.84,53.53,6.7,5.1,0,150,1500,"WR",NA,"SHAFT"
"1314",19751018,1975,75044,"USSR","NZ RUSS","MTM",73,55,0,0,0,150,1500,"WR",NA,"SHAFT"
"1315",19751021,1975,75024,"USSR","NZ RUSS","ISC",73.32,54.93,6.6,0,0,20,1500,"WR",NA,"TUNNEL"
"1316",19751024,1975,75025,"USA","NTS","ISC",37.22,-116.18,4.7,0,0.348,0,20,"WE","HUSCY PUP","TUNNEL"
"1317",19751027,1975,75026,"CHINA","LOP NOR","ISC",41.43,88.4,5,0,0,0,10,"WR",NA,"UG"
"1318",19751028,1975,75027,"USA","NTS","ISC",37.28,-116.41,6.4,5.4,1.265,200,1000,"WR","KASSERI","SHAFT"
"1319",19751029,1975,75028,"USSR","SEMI KAZAKH","ISC",49.92,78.91,5.8,6,0,20,150,"WR",NA,"SHAFT"
"1320",19751118,1975,75029,"USA","NTS","ISC",36.99,-116.04,4.4,0,0,0,20,"WR","DECK","SHAFT"
"1321",19751120,1975,75030,"USA","NTS","ISC",37.22,-116.37,6,0,0.817,200,1000,"WR","INLET","SHAFT"
"1322",19751126,1975,75031,"FRANCE","FANGATAUFA","WTN",-22,-139,4.9,0,0,0,20,"WR","HECTOR","SHAFT/GR"
"1323",19751126,1975,75032,"USA","NTS","ISC",37.12,-116.02,5,0,0.32,0,20,"WR","LEYDEN","SHAFT"
"1324",19751213,1975,75033,"USSR","SEMI KAZAKH","ISC",49.81,78.24,5.1,0,0,0.001,20,"WR",NA,"TUNNEL"
"1325",19751220,1975,75034,"USA","NTS","ISC",37.12,-116.06,5.7,4,0.716,20,200,"WR","CHIBERTA","SHAFT"
"1326",19751225,1975,75035,"USSR","SEMI KAZAKH","ISC",50.02,78.86,5.7,5.2,0,20,150,"WR",NA,"SHAFT"
"1327",19760103,1976,76001,"USA","NTS","ISC",37.3,-116.33,6.2,5.5,1.451,200,1000,"WR","MUENSTER","SHAFT"
"1328",19760115,1976,76002,"USSR","SEMI KAZAKH","ISC",49.8,78.25,5.2,0,0,0.001,20,"WR",NA,"TUNNEL"
"1329",19760123,1976,76003,"CHINA","LOP NOR","DOE",41.5,89,0,0,0,0,20,"WR",NA,"ATMOSPH"
"1330",19760204,1976,76004,"USA","NTS","ISC",37.07,-116.03,5.6,0,0.64,20,200,"WR","KEELSON","SHAFT"
"1331",19760204,1976,76005,"USA","NTS","ISC",37.11,-116.04,5.6,0,0.655,20,200,"WR","ESROM","SHAFT"
"1332",19760212,1976,76006,"USA","NTS","UGS",37.271,-116.488,6.3,5.5,1.219,200,1000,"WR","FONTINA","SHAFT"
"1333",19760214,1976,76007,"USA","NTS","ISC",37.24,-116.42,5.8,0,1.167,200,500,"WR","CHESHIRE","SHAFT"
"1334",19760226,1976,76042,"USA","NTS","DOE",37,-116,0,0,0,0,20,"WR","SHALLOWS","SHAFT"
"1335",19760309,1976,76008,"USA","NTS","ISC",37.31,-116.36,5.8,0,0.869,200,500,"WR","ESTUARY","SHAFT"
"1336",19760314,1976,76009,"USA","NTS","ISC",37.31,-116.47,6.2,5.3,1.237,500,1000,"WR","COLBY","SHAFT"
"1337",19760317,1976,76010,"USA","NTS","ISC",37.26,-116.31,6,4.5,0.879,200,500,"WR","POOL","SHAFT"
"1338",19760317,1976,76011,"USA","NTS","ISC",37.11,-116.05,5.8,4.2,0.78,200,500,"WR","STRAIT","SHAFT"
"1339",19760317,1976,76047,"USSR","SEMI KAZAKH","MTM",50,78,0,0,0,0.001,20,"WR",NA,"TUNNEL"
"1340",19760329,1976,76049,"USSR","AZGIR KAZAKH","MTM",48,47,0,0,0,0,10,"PNE",NA,"SHAFT"
"1341",19760403,1976,76012,"FRANCE","MURUROA","HFS",-22,-139,0,0,0,0,5,"WR","PATROCOLE","SHAFT/GR"
"1342",19760410,1976,76048,"USSR","SEMI KAZAKH","MTM",50,78,0,0,0,0.001,20,"WR",NA,"TUNNEL"
"1343",19760421,1976,76013,"USSR","SEMI KAZAKH","ISC",49.84,78.18,5.1,0,0,0.001,20,"WR",NA,"SHAFT"
"1344",19760421,1976,76014,"USSR","SEMI KAZAKH","ISC",49.89,78.83,5.3,0,0,0.001,20,"WR",NA,"TUNNEL"
"1345",19760512,1976,76015,"USA","NTS","ISC",37.19,-116.25,4.7,0,0,0,20,"WE","MIGHTY EPIC","TUNNEL"
"1346",19760519,1976,76016,"USSR","SEMI KAZAKH","ISC",49.84,77.97,5,0,0,0.001,20,"WR",NA,"TUNNEL"
"1347",19760520,1976,76043,"USA","NTS","DOE",37,-116,0,0,0,0,20,"WR","RIVOLI","SHAFT"
"1348",19760609,1976,76017,"USSR","SEMI KAZAKH","ISC",49.98,79.07,5.3,0,0,0.001,20,"WR",NA,"SHAFT"
"1349",19760704,1976,76018,"USSR","SEMI KAZAKH","ISC",49.85,78.97,5.8,0,0,20,150,"WR",NA,"SHAFT"
"1350",19760711,1976,76019,"FRANCE","MURUROA","ISC",-22.1,-138.7,5,0,0,0,20,"WR","MENELAS","SHAFT/GR"
"1351",19760722,1976,76021,"FRANCE","MURUROA","HFS",-22,-139,0,0,0,0,0,"SE","CALYPSO","SHAFT/GR"
"1352",19760723,1976,76020,"USSR","SEMI KAZAKH","ISC",49.8,78.08,5.1,0,0,0.001,20,"WR",NA,"TUNNEL"
"1353",19760727,1976,76022,"USA","NTS","ISC",37.07,-116.04,5.3,0,0,20,150,"WR","BILLET","SHAFT"
"1354",19760729,1976,76023,"USSR","AZGIR KAZAKH","ISC",47.81,48.1,5.9,4.4,0,58,58,"PNE",NA,"SHAFT"
"1355",19760804,1976,76024,"USSR","SEMI KAZAKH","HFS",49.9,77.7,0,0,0,0.001,20,"WR",NA,"SHAFT"
"1356",19760826,1976,76025,"UK","NTS","ISC",37.13,-116.08,5.3,4.2,0,20,150,"WR","BANON","SHAFT"
"1357",19760828,1976,76026,"USSR","SEMI KAZAKH","ISC",49.95,78.98,5.8,0,0,20,150,"WR",NA,"SHAFT"
"1358",19760926,1976,76027,"CHINA","LOP NOR","DOE",41.5,89,0,0,0,20,200,"WR",NA,"ATMOSPH"
"1359",19760929,1976,76028,"USSR","NZ RUSS","ISC",73.41,54.5,5.8,0,0,20,150,"WR",NA,"TUNNEL"
"1360",19761006,1976,76044,"USA","NTS","DOE",37,-116,0,0,0,0,20,"WR","GOUDA","SHAFT"
"1361",19761017,1976,76029,"CHINA","LOP NOR","ISC",41.64,88.21,4.9,0,0,10,20,"WR",NA,"UG"
"1362",19761020,1976,76030,"USSR","NZ RUSS","ISC",73.4,54.47,5.1,0,0,0,20,"WR/F/SA",NA,"TUNNEL"
"1363",19761030,1976,76031,"USSR","SEMI KAZAKH","ISC",49.98,78.2,4.9,0,0,0.001,20,"WE",NA,"TUNNEL"
"1364",19761030,1976,76050,"FRANCE","MURUROA","SPA",-22,-138,0,0,0,0,5,"WR","ULYSSE A","SHAFT/GR"
"1365",19761105,1976,76032,"USSR","JAKUTS RUSS","ISC",61.52,112.73,5.3,0,0,15,15,"PNE","OKA","SHAFT"
"1366",19761110,1976,76045,"USA","NTS","DOE",37,-116,0,0,0,0,20,"WR","SPRIT","SHAFT"
"1367",19761117,1976,76033,"CHINA","LOP NOR","ISC",40.78,89.66,4.6,0,0,2000,8000,"WR",NA,"AIRDROP"
"1368",19761123,1976,76034,"USSR","SEMI KAZAKH","ISC",49.97,79.01,5.8,0,0,20,150,"WR",NA,"SHAFT"
"1369",19761123,1976,76035,"USA","NTS","ISC",37.13,-116.08,0,0,0.317,0,20,"WR","CHEVRE","SHAFT"
"1370",19761205,1976,76037,"FRANCE","MURUROA","HFS",-22,-139,0,0,0,0,5,"WR","ASTYANAX","SHAFT/GR"
"1371",19761207,1976,76036,"USSR","SEMI KAZAKH","ISC",49.87,78.89,5.9,0,0,0.001,150,"WR",NA,"SHAFT"
"1372",19761207,1976,76051,"USSR","SEMI KAZAKH","MTM",50,78,0,0,0,0.001,20,"WR",NA,"SHAFT"
"1373",19761208,1976,76038,"USA","NTS","ISC",37.08,-116,4.9,0,0.427,0,20,"WR","REDMUD","SHAFT"
"1374",19761221,1976,76039,"USA","NTS","ISC",37.12,-116.07,0,0,0.331,0,20,"WR","ASIAGO","SHAFT"
"1375",19761221,1976,76046,"USA","NTS","DOE",37,-116,0,0,0,0,20,"WR","SUTTER","SHAFT"
"1376",19761228,1976,76040,"USA","NTS","ISC",37.1,-116.04,5.5,0,0.64,20,150,"WR","RUDDER","SHAFT"
"1377",19761230,1976,76041,"USSR","SEMI KAZAKH","ISC",49.8,78.15,5.2,4.2,0,0.001,20,"WR",NA,"TUNNEL"
"1378",19770216,1977,77038,"USA","NTS","DOE",37,-116,0,0,0,0,20,"WR","COVE/OARLOCK","SHAFT"
"1379",19770219,1977,77001,"FRANCE","MURUROA","ISC",-22.14,-138.72,5.2,0,0,0,20,"WR","ULYSSE B","SHAFT/GR"
"1380",19770308,1977,77039,"USA","NTS","DOE",37,-116,0,0,0,0,20,"WR","DOFINO/-LAWTON","SHAFT"
"1381",19770319,1977,77002,"FRANCE","MURUROA","ISC",-21.89,-138.96,5.8,0,0,0,150,"WR","NESTOR","SHAFT/GR"
"1382",19770329,1977,77003,"USSR","SEMI KAZAKH","ISC",49.79,78.15,5.4,0,0,20,150,"WR",NA,"SHAFT"
"1383",19770329,1977,77046,"USSR","SEMI KAZAKH","MTM",50,78,0,0,0,0,20,"WR/SAM",NA,"TUNNEL"
"1384",19770402,1977,77047,"FRANCE","MURUROA","SPA",-22,-139,0,0,0,0,5,"WR","OEDIPE","SHAFT/GR"
"1385",19770405,1977,77004,"USA","NTS","UGS",37.12,-116.062,5.6,5.3,0.69,20,150,"WR","MARSILLY","SHAFT"
"1386",19770425,1977,77005,"USSR","SEMI KAZAKH","ISC",49.85,78.16,5.1,0,0,0.001,20,"WR",NA,"TUNNEL"
"1387",19770427,1977,77006,"USA","NTS","ISC",37.09,-116.03,5.4,4.2,0.594,20,150,"WR","BULKHEAD","SHAFT"
"1388",19770525,1977,77007,"USA","NTS","ISC",37.1,-116.06,5.3,0,0.564,20,150,"WR","CREWLINE","SHAFT"
"1389",19770529,1977,77008,"USSR","SEMI KAZAKH","ISC",49.86,78.84,5.8,0,0,20,150,"WR",NA,"SHAFT"
"1390",19770602,1977,77040,"USA","NTS","DOE",37,-116,0,0,0,0,20,"WR","FOREFOOT","SHAFT"
"1391",19770628,1977,77048,"FRANCE","MURUROA","SPA",-22,-139,0,0,0,0,0,"SE","ANDROMAQUE","SHAFT/GR"
"1392",19770629,1977,77009,"USSR","SEMI KAZAKH","ISC",49.96,78.91,5.3,5.2,0,0.001,20,"WR",NA,"SHAFT"
"1393",19770706,1977,77010,"FRANCE","MURUROA","ISC",-22.4,-139,5.2,0,0,0,20,"WR","AJAX","SHAFT/GR"
"1394",19770712,1977,77049,"FRANCE","MURUROA","SPA",-22,-139,0,0,0,0,0,"SE","CLYTEMNESTRE","SHAFT/GR"
"1395",19770726,1977,77011,"USSR","KRASNO RUSS","ISC",69.54,90.51,5,0,0,15,15,"PNE","METEORIT","SHAFT"
"1396",19770728,1977,77041,"USA","NTS","DOE",37,-116,0,0,0,0,20,"WR","CARNELIAN","SHAFT"
"1397",19770730,1977,77012,"USSR","SEMI KAZAKH","ISC",49.73,78.09,5.1,0,0,0.001,20,"WR",NA,"TUNNEL"
"1398",19770804,1977,77013,"USA","NTS","ISC",37.09,-116.01,5,5.7,0.518,20,150,"WR","STRAKE","SHAFT"
"1399",19770811,1977,77014,"USSR","CHITA RUSS","ISC",50.95,110.78,5.2,0,0,8.5,8.5,"PNE","METEORIT","SHAFT"
"1400",19770816,1977,77042,"USA","NTS","DOE",37,-116,0,0,0,0,20,"WR","FLOTOST","SHAFT"
"1401",19770816,1977,77043,"USA","NTS","DOE",37,-116,0,0,0,0,20,"WR","GRUYERE/-G","SHAFT"
"1402",19770817,1977,77015,"USSR","SEMI KAZAKH","ISC",49.82,78.14,5,0,0,0.001,20,"WR",NA,"TUNNEL"
"1403",19770819,1977,77016,"USA","NTS","ISC",37.11,-116.05,5.6,0,0.701,20,150,"WR","SCANTLING","SHAFT"
"1404",19770819,1977,77044,"USA","NTS","DOE",37,-116,0,0,0,0,20,"WR","SCUPPER","SHAFT"
"1405",19770821,1977,77017,"USSR","KRASNO RUSS","ISC",64.13,99.62,5,0,0,8.5,8.5,"PNE","METEORIT","SHAFT"
"1406",19770901,1977,77018,"USSR","NZ RUSS","ISC",73.37,54.41,5.7,0,0,0.001,150,"WR",NA,"TUNNEL"
"1407",19770905,1977,77019,"USSR","SEMI KAZAKH","ISC",50.05,78.93,5.8,0,0,0.001,150,"WR/FMS",NA,"SHAFT"
"1408",19770910,1977,77020,"USSR","IRKUTS RUSS","ISC",57.29,106.23,4.8,0,0,7.6,7.6,"PNE","METEORIT","SHAFT"
"1409",19770915,1977,77021,"USA","NTS","ISC",37,-116,4.5,0,0.381,0,20,"WR","EBBTIDE","SHAFT"
"1410",19770917,1977,77022,"CHINA","LOP NOR","DOE",41.5,89,0,0,0,0,20,"WR",NA,"ATMOSPH"
"1411",19770927,1977,77023,"USA","NTS","ISC",37.1,-116.1,4.8,0,0.53,20,150,"WR","COULOMMIERS","SHAFT"
"1412",19770930,1977,77024,"USSR","AZGIR KAZAKH","ISC",47.85,48.13,5,0,0,10,10,"PNE",NA,"SHAFT"
"1413",19771009,1977,77025,"USSR","NZ RUSS","ISC",73.47,54,4.5,0,0,0.001,20,"WR",NA,"TUNNEL"
"1414",19771014,1977,77050,"USSR","AZGIR KAZAKH","MTM",48,47,0,0,0,0.1,0.1,"PNE",NA,"SHAFT"
"1415",19771026,1977,77026,"USA","NTS","ISC",37.1,-116.3,4.4,0,0.381,0,20,"WR","BOBSTAY","SHAFT"
"1416",19771029,1977,77027,"USSR","SEMI KAZAKH","ISC",49.78,78.16,5.5,0,0,0.001,20,"WR/FMS",NA,"TUNNEL"
"1417",19771029,1977,77028,"USSR","SEMI KAZAKH","ISC",50.06,78.87,5.6,0,0,20,150,"WR",NA,"SHAFT"
"1418",19771030,1977,77051,"USSR","AZGIR KAZAKH","MTM",48,47,0,0,0,0.01,0.01,"PNE",NA,"SHAFT"
"1419",19771101,1977,77029,"USA","NTS","ISC",37.19,-116.21,4.7,0,0.385,0,20,"WE","HYBLA GOLD","TUNNEL"
"1420",19771109,1977,77030,"USA","NTS","ISC",37.07,-116.05,5.7,4,0.701,20,150,"WR","SANDREEF","SHAFT"
"1421",19771112,1977,77031,"FRANCE","MURUROA","WTN",-22,-139,5,0,0,0,5,"WR","ORESTE","SHAFT/GR"
"1422",19771112,1977,77052,"USSR","SEMI KAZAKH","MTM",50,78,0,0,0,0.001,20,"WR",NA,"SHAFT"
"1423",19771117,1977,77032,"USA","NTS","ISC",37.02,-116.02,4.7,0,0.372,0,20,"WR","SEAMOUNT","SHAFT"
"1424",19771124,1977,77033,"FRANCE","MURUROA","ISC",-21.86,-138.94,6,4.5,0,0,150,"WR","ENEE","SHAFT/GR"
"1425",19771127,1977,77053,"USSR","SEMI KAZAKH","MTM",50,78,0,0,0,0.001,20,"WR",NA,"TUNNEL"
"1426",19771130,1977,77034,"USSR","SEMI KAZAKH","ISC",49.93,78.89,6,3.5,0,0.001,150,"WR",NA,"SHAFT"
"1427",19771214,1977,77035,"USA","NTS","ISC",37.13,-116.09,5.7,0,0.668,20,150,"WR","FARALLONES","SHAFT"
"1428",19771214,1977,77045,"USA","NTS","DOE",37,-116,0,0,0,0,20,"WR","RIB","SHAFT"
"1429",19771217,1977,77036,"FRANCE","MURUROA","WTN",-22,-139,4.9,0,0,0,5,"WR","LAOCOON","SHAFT/GR"
"1430",19771226,1977,77037,"USSR","SEMI KAZAKH","ISC",49.85,78.14,4.9,0,0,0.001,20,"WR",NA,"TUNNEL"
"1431",19771226,1977,77054,"USSR","SEMI KAZAKH","MTU",50,78,0,0,0,0,20,"WR",NA,"TUNNEL"
"1432",19780213,1978,78001,"USA","NTS","ISC",37.1,-116,3.8,0,0,0,20,"WR","CAMPOS","SHAFT"
"1433",19780223,1978,78002,"USA","NTS","ISC",37.12,-116.06,5.6,0,0.658,20,150,"WR","REBLOCHON","SHAFT"
"1434",19780227,1978,78003,"FRANCE","MURUROA","WTN",-22,-139,4,0,0,0,5,"WR","PLYPHEME","SHAFT/GR"
"1435",19780315,1978,78054,"CHINA","LOP NOR","HFS",41.5,89,0,0,0,6,20,"WR",NA,"ATMOSPH"
"1436",19780316,1978,78004,"USA","NTS","ISC",37.01,-116.1,3.9,0,0,0,20,"WR","KARAB","SHAFT"
"1437",19780319,1978,78005,"USSR","SEMI KAZAKH","ISC",49.94,77.79,5.2,0,0,0.001,20,"WR",NA,"SHAFT"
"1438",19780322,1978,78006,"FRANCE","MURUROA","ISC",-22,-138.7,4.8,0,0,0,5,"WR","PYLADE","SHAFT/GR"
"1439",19780323,1978,78007,"USA","NTS","ISC",37.1,-116.05,5.6,0,0.64,20,150,"WE","ICEBERG","SHAFT"
"1440",19780323,1978,78056,"USA","NTS","DOE",37,-116,0,0,0,0,20,"WE","TOPMAST","SHAFT"
"1441",19780325,1978,78059,"FRANCE","MURUROA","SPA",-22,-139,0,0,0,0,5,"WR","HECUBE","SHAFT/GR"
"1442",19780326,1978,78008,"USSR","SEMI KAZAKH","ISC",49.71,78.06,5.6,0,0,0.001,20,"WR",NA,"TUNNEL"
"1443",19780411,1978,78009,"UK","NTS","ISC",37.3,-116.33,5.3,0,0.633,20,150,"WR","FONDUTTA","SHAFT"
"1444",19780411,1978,78010,"USA","NTS","ISC",37.23,-116.37,5,4.5,0.611,20,150,"WR","BACKBEACH","SHAFT"
"1445",19780422,1978,78011,"USSR","SEMI KAZAKH","ISC",49.72,78.18,5.2,3.6,0,0.001,20,"WR",NA,"TUNNEL"
"1446",19780425,1978,78057,"USA","NTS","DOE",37,-116,0,0,0,0,20,"SE","ASCO","SHAFT"
"1447",19780510,1978,78060,"USA","NTS","DOE",37,-116,0,0,0,0,0,"WR","TRANSOM","SHAFT"
"1448",19780524,1978,78061,"USSR","SEMI KAZAKH","MTM",50,78,0,0,0,0,0.001,"SAM",NA,"TUNNEL"
"1449",19780529,1978,78012,"USSR","SEMI KAZAKH","ISC",49.89,78.2,4.7,0,0,0.001,20,"WE",NA,"TUNNEL"
"1450",19780601,1978,78013,"USA","NTS","UGS",37.034,-116.037,0,0,0,0,20,"WR","JACKPOTS","SHAFT"
"1451",19780602,1978,78062,"USSR","SEMI KAZAKH","MTM",50,78,0,0,0,0,0.001,"SAM",NA,"TUNNEL"
"1452",19780611,1978,78014,"USSR","SEMI KAZAKH","ISC",49.88,78.81,5.9,4.4,0,20,150,"WR",NA,"SHAFT"
"1453",19780701,1978,78063,"FRANCE","MURUROA","SPA",-22,-139,0,0,0,0,20,"WR","XANTHOS","SHAFT/GR"
"1454",19780705,1978,78015,"USSR","SEMI KAZAKH","ISC",49.84,78.91,5.8,3.7,0,20,150,"WR",NA,"SHAFT"
"1455",19780707,1978,78016,"USA","NTS","UGS",37.1,-116.01,4,0,0,0,20,"WR","SATZ","SHAFT"
"1456",19780712,1978,78017,"USA","NTS","ISC",37.08,-116.04,5.6,4.1,0.564,20,150,"WR","LOWBALL","SHAFT"
"1457",19780719,1978,78018,"FRANCE","MURUROA","WTN",-22,-139,0,0,0,0,5,"WR","ARES","SHAFT/GR"
"1458",19780726,1978,78019,"FRANCE","MURUROA","WTN",-22,-139,4.9,0,0,0,5,"WR","IDOMENEE","SHAFT/GR"
"1459",19780728,1978,78020,"USSR","SEMI KAZAKH","ISC",49.73,78.15,5.7,0,0,0.001,150,"WR",NA,"TUNNEL"
"1460",19780809,1978,78021,"USSR","JAKUTS RUSS","ISC",63.65,125.34,5.6,3.8,0,22,22,"PNE","KRATON","SHAFT"
"1461",19780810,1978,78022,"USSR","NZ RUSS","ISC",73.31,54.7,5.9,4.3,0,0.001,150,"WR/FMS",NA,"TUNNEL"
"1462",19780824,1978,78023,"USSR","JAKUTS RUSS","ISC",65.87,112.56,5.1,3.7,0,22,22,"PNE","KRATON","SHAFT"
"1463",19780829,1978,78024,"USSR","SEMI KAZAKH","ISC",49.82,78.1,5.2,0,0,0,20,"WE/SAM",NA,"TUNNEL"
"1464",19780829,1978,78025,"USSR","SEMI KAZAKH","ISC",49.98,79.02,5.9,4,0,20,150,"WR",NA,"SHAFT"
"1465",19780831,1978,78026,"USA","NTS","ISC",37.27,-116.36,5.6,0,0.681,20,150,"WR","PANIR","SHAFT"
"1466",19780912,1978,78064,"USSR","AZGIR KAZAKH","MTM",48,47,0,0,0,0.08,0.08,"PNE",NA,"SHAFT"
"1467",19780913,1978,78027,"USA","NTS","ISC",37.21,-116.21,4.6,0,0.388,0,20,"WE","DIABLOHAWK","TUNNEL"
"1468",19780915,1978,78028,"USSR","SEMI KAZAKH","ISC",49.91,78.94,6,4.4,0,20,150,"WR",NA,"SHAFT"
"1469",19780920,1978,78029,"USSR","SEMI KAZAKH","ISC",49.89,78.4,4.3,0,0,0.001,20,"WE",NA,"TUNNEL"
"1470",19780921,1978,78030,"USSR","KRASNO RUSS","ISC",66.53,86.26,5.2,0,0,15,15,"PNE","KRATON","TUNNEL"
"1471",19780927,1978,78031,"USSR","NZ RUSS","ISC",73.38,54.44,5.6,4.4,0,0,150,"WR/SAM",NA,"TUNNEL"
"1472",19780927,1978,78032,"USA","NTS","ISC",37.08,-116.05,5,0,0.442,20,150,"WR","DRAUGHTS","SHAFT"
"1473",19780927,1978,78033,"USA","NTS","ISC",37.07,-116.02,5.7,4.1,0.64,20,150,"WR","RUMMY","SHAFT"
"1474",19780927,1978,78058,"USA","NTS","DOE",37,-116,0,0,0,0,20,"WR","CREMINO","SHAFT"
"1475",19781007,1978,78034,"USSR","JAKUTS RUSE","ISC",61.53,112.87,5.2,0,0,15,15,"PNE","VYATKA","TUNNEL"
"1476",19781014,1978,78035,"CHINA","LOP NOR","ISC",41.42,88.66,4.9,0,0,0,20,"WR",NA,"UG"
"1477",19781015,1978,78036,"USSR","SEMI KAZAKH","ISC",49.72,78.21,5.2,0,0,0.001,20,"WE",NA,"TUNNEL"
"1478",19781017,1978,78037,"USSR","AZGIR KAZAKH","ISC",47.81,48.09,5.8,4.5,0,0.001,150,"PNE",NA,"SHAFT"
"1479",19781017,1978,78038,"USSR","TYUMEN RUSS","ISC",63.21,63.26,5.5,3.7,0,22,22,"PNE","KRATON","SHAFT"
"1480",19781031,1978,78039,"USSR","SEMI KAZAKH","ISC",49.76,78.12,5.2,0,0,0.001,20,"FMS",NA,"TUNNEL"
"1481",19781102,1978,78040,"USA","NTS","ISC",37.29,-116.3,4.2,0,0.576,0,20,"WE","EMMENTHAL","SHAFT"
"1482",19781102,1978,78041,"FRANCE","MURUROA","WTN",-22,-139,0,0,0,0,150,"WR","SCHEDIOS","SHAFT/GR"
"1483",19781104,1978,78042,"USSR","SEMI KAZAKH","ISC",50.03,78.98,5.6,4.2,0,0.001,150,"WE",NA,"SHAFT"
"1484",19781114,1978,78065,"FRANCE","MURUROA","SPA",-22,-139,0,0,0,0,0,"SE","APHRODITE","SHAFT/GR"
